Frag,433442,453740,433590,453888,f,159,149,268,108,44.97,72.48,0,0,159,159
CSB,434319,454502,434461,454644,f,0,143,252,103,44.06,0.00,0,0,1,160
Frag,434319,454502,434461,454644,f,160,143,252,103,44.06,72.03,0,0,160,160
CSB,353379,373500,353505,373626,f,0,127,396,113,77.95,0.00,0,0,1,161
Frag,353379,373500,353505,373626,f,161,127,396,113,77.95,88.98,0,0,161,161
CSB,353320,373428,353386,373494,f,0,67,212,60,79.10,0.00,0,0,1,162
Frag,353320,373428,353386,373494,f,162,67,212,60,79.10,89.55,0,0,162,162
CSB,353650,372548,353878,372776,f,0,229,580,187,63.32,0.00,0,0,1,163
Frag,353650,372548,353878,372776,f,163,229,580,187,63.32,81.66,0,0,163,163
CSB,478329,497111,478532,497314,f,0,204,512,166,62.75,0.00,0,0,1,164
Frag,478329,497111,478532,497314,f,164,204,512,166,62.75,81.37,0,0,164,164
CSB,477631,496174,477704,496247,f,0,74,288,73,97.30,0.00,0,0,1,165
Frag,477631,496174,477704,496247,f,165,74,288,73,97.30,98.65,0,0,165,165
CSB,475566,494108,477455,495997,f,0,1890,7208,1846,95.34,0.00,0,0,1,166
Frag,475566,494108,477455,495997,f,166,1890,7208,1846,95.34,97.67,0,0,166,166
CSB,466389,484930,475585,494126,f,0,9197,36164,9119,98.30,0.00,0,0,1,167
Frag,466389,484930,475585,494126,f,167,9197,36164,9119,98.30,99.15,0,0,167,167
CSB,477437,495978,477706,496247,f,0,270,808,236,74.81,0.00,0,0,1,168
Frag,477437,495978,477706,496247,f,168,270,808,236,74.81,87.41,0,0,168,168
CSB,420290,438829,422804,441343,f,0,2515,9740,2475,96.82,0.00,0,0,1,169
Frag,420290,438829,422804,441343,f,169,2515,9740,2475,96.82,98.41,0,0,169,169
CSB,417853,436391,424809,443347,f,0,6957,13100,5116,47.07,0.00,0,0,1,170
Frag,417853,436391,424809,443347,f,170,6957,13100,5116,47.07,73.54,0,0,170,170
CSB,422796,441333,423282,441819,f,0,487,1868,477,95.89,0.00,0,0,1,171
Frag,422796,441333,423282,441819,f,171,487,1868,477,95.89,97.95,0,0,171,171
CSB,433789,452324,434179,452714,f,0,391,1436,375,91.82,0.00,0,0,1,172
Frag,433789,452324,434179,452714,f,172,391,1436,375,91.82,95.91,0,0,172,172
CSB,425025,443557,433790,452322,f,0,8766,34288,8669,97.79,0.00,0,0,1,173
Frag,425025,443557,433790,452322,f,173,8766,34288,8669,97.79,98.89,0,0,173,173
CSB,460456,478984,460852,479380,f,0,397,1540,391,96.98,0.00,0,0,1,174
Frag,460456,478984,460852,479380,f,174,397,1540,391,96.98,98.49,0,0,174,174
CSB,434153,452679,434216,452742,f,0,64,216,59,84.38,0.00,0,0,1,175
Frag,434153,452679,434216,452742,f,175,64,216,59,84.38,92.19,0,0,175,175
CSB,437739,456255,437868,456384,f,0,130,472,124,90.77,0.00,0,0,1,176
Frag,437739,456255,437868,456384,f,176,130,472,124,90.77,95.38,0,0,176,176
CSB,447260,465776,457221,475737,f,0,9962,38912,9845,97.65,0.00,0,0,1,177
Frag,447260,465776,457221,475737,f,177,9962,38912,9845,97.65,98.83,0,0,177,177
CSB,444582,463097,447279,465794,f,0,2698,10496,2661,97.26,0.00,0,0,1,178
Frag,444582,463097,447279,465794,f,178,2698,10496,2661,97.26,98.63,0,0,178,178
CSB,457201,475716,457332,475847,f,0,132,256,98,48.48,0.00,0,0,1,179
Frag,457201,475716,457332,475847,f,179,132,256,98,48.48,74.24,0,0,179,179
CSB,438073,456587,443420,461934,f,0,5348,20840,5279,97.42,0.00,0,0,1,180
Frag,438073,456587,443420,461934,f,180,5348,20840,5279,97.42,98.71,0,0,180,180
CSB,443353,461866,444606,463119,f,0,1254,4632,1206,92.34,0.00,0,0,1,181
Frag,443353,461866,444606,463119,f,181,1254,4632,1206,92.34,96.17,0,0,181,181
CSB,457322,475835,460437,478950,f,0,3116,11888,3044,95.38,0.00,0,0,1,182
Frag,457322,475835,460437,478950,f,182,3116,11888,3044,95.38,97.69,0,0,182,182
CSB,434209,452720,435609,454120,f,0,1401,5396,1375,96.29,0.00,0,0,1,183
Frag,434209,452720,435609,454120,f,183,1401,5396,1375,96.29,98.14,0,0,183,183
CSB,435568,454078,435960,454470,f,0,393,1548,390,98.47,0.00,0,0,1,184
Frag,435568,454078,435960,454470,f,184,393,1548,390,98.47,99.24,0,0,184,184
CSB,460850,479360,463299,481809,f,0,2450,9624,2428,98.20,0.00,0,0,1,185
Frag,460850,479360,463299,481809,f,185,2450,9624,2428,98.20,99.10,0,0,185,185
CSB,464447,482954,464543,483050,f,0,97,252,80,64.95,0.00,0,0,1,186
Frag,464447,482954,464543,483050,f,186,97,252,80,64.95,82.47,0,0,186,186
CSB,464461,482967,466393,484899,f,0,1933,7492,1903,96.90,0.00,0,0,1,187
Frag,464461,482967,466393,484899,f,187,1933,7492,1903,96.90,98.45,0,0,187,187
CSB,463289,481792,464374,482877,f,0,1086,4000,1043,92.08,0.00,0,0,1,188
Frag,463289,481792,464374,482877,f,188,1086,4000,1043,92.08,96.04,0,0,188,188
CSB,464294,482795,464461,482962,f,0,168,416,136,61.90,0.00,0,0,1,189
Frag,464294,482795,464461,482962,f,189,168,416,136,61.90,80.95,0,0,189,189
CSB,435945,454440,437762,456257,f,0,1818,7088,1795,97.47,0.00,0,0,1,190
Frag,435945,454440,437762,456257,f,190,1818,7088,1795,97.47,98.73,0,0,190,190
CSB,411507,429902,416661,435056,f,0,5155,20164,5098,97.79,0.00,0,0,1,191
Frag,411507,429902,416661,435056,f,191,5155,20164,5098,97.79,98.89,0,0,191,191
CSB,406416,424810,407696,426090,f,0,1281,5036,1270,98.28,0.00,0,0,1,192
Frag,406416,424810,407696,426090,f,192,1281,5036,1270,98.28,99.14,0,0,192,192
CSB,411171,429565,411512,429906,f,0,342,1264,329,92.40,0.00,0,0,1,193
Frag,411171,429565,411512,429906,f,193,342,1264,329,92.40,96.20,0,0,193,193
CSB,407678,426071,407879,426272,f,0,202,744,194,92.08,0.00,0,0,1,194
Frag,407678,426071,407879,426272,f,194,202,744,194,92.08,96.04,0,0,194,194
CSB,409336,427729,411177,429570,f,0,1842,7056,1803,95.77,0.00,0,0,1,195
Frag,409336,427729,411177,429570,f,195,1842,7056,1803,95.77,97.88,0,0,195,195
CSB,407846,426237,409360,427751,f,0,1515,5820,1485,96.04,0.00,0,0,1,196
Frag,407846,426237,409360,427751,f,196,1515,5820,1485,96.04,98.02,0,0,196,196
CSB,417018,435400,417854,436236,f,0,837,3108,807,92.83,0.00,0,0,1,197
Frag,417018,435400,417854,436236,f,197,837,3108,807,92.83,96.42,0,0,197,197
CSB,416698,435075,417063,435440,f,0,366,736,275,50.27,0.00,0,0,1,198
Frag,416698,435075,417063,435440,f,198,366,736,275,50.27,75.14,0,0,198,198
CSB,416842,435218,417036,435412,f,0,195,628,176,80.51,0.00,0,0,1,199
Frag,416842,435218,417036,435412,f,199,195,628,176,80.51,90.26,0,0,199,199
CSB,406326,424697,406429,424800,f,0,104,352,96,84.62,0.00,0,0,1,200
Frag,406326,424697,406429,424800,f,200,104,352,96,84.62,92.31,0,0,200,200
CSB,478329,496291,478532,496494,f,0,204,512,166,62.75,0.00,0,0,1,201
Frag,478329,496291,478532,496494,f,201,204,512,166,62.75,81.37,0,0,201,201
CSB,380597,398465,381202,399070,f,0,606,1080,438,44.55,0.00,0,0,1,202
Frag,380597,398465,381202,399070,f,202,606,1080,438,44.55,72.28,0,0,202,202
CSB,365803,383656,365984,383837,f,0,182,496,153,68.13,0.00,0,0,1,203
Frag,365803,383656,365984,383837,f,203,182,496,153,68.13,84.07,0,0,203,203
CSB,406269,423356,406335,423422,f,0,67,212,60,79.10,0.00,0,0,1,204
Frag,406269,423356,406335,423422,f,204,67,212,60,79.10,89.55,0,0,204,204
CSB,405000,421878,405371,422249,f,0,372,1392,360,93.55,0.00,0,0,1,205
Frag,405000,421878,405371,422249,f,205,372,1392,360,93.55,96.77,0,0,205,205
CSB,406005,422881,406196,423072,f,0,192,632,175,82.29,0.00,0,0,1,206
Frag,406005,422881,406196,423072,f,206,192,632,175,82.29,91.15,0,0,206,206
CSB,405359,422234,406216,423091,f,0,858,2504,742,72.96,0.00,0,0,1,207
Frag,405359,422234,406216,423091,f,207,858,2504,742,72.96,86.48,0,0,207,207
CSB,402780,419630,404346,421196,f,0,1567,5428,1462,86.60,0.00,0,0,1,208
Frag,402780,419630,404346,421196,f,208,1567,5428,1462,86.60,93.30,0,0,208,208
CSB,402780,419629,402895,419744,f,0,116,248,89,53.45,0.00,0,0,1,209
Frag,402780,419629,402895,419744,f,209,116,248,89,53.45,76.72,0,0,209,209
CSB,404293,421142,405013,421862,f,0,721,2828,714,98.06,0.00,0,0,1,210
Frag,404293,421142,405013,421862,f,210,721,2828,714,98.06,99.03,0,0,210,210
CSB,402123,418971,402859,419707,f,0,737,2812,720,95.39,0.00,0,0,1,211
Frag,402123,418971,402859,419707,f,211,737,2812,720,95.39,97.69,0,0,211,211
CSB,436007,452830,436149,452972,f,0,143,260,104,45.45,0.00,0,0,1,212
Frag,436007,452830,436149,452972,f,212,143,260,104,45.45,72.73,0,0,212,212
CSB,435229,451974,435377,452122,f,0,149,268,108,44.97,0.00,0,0,1,213
Frag,435229,451974,435377,452122,f,213,149,268,108,44.97,72.48,0,0,213,213
CSB,435583,452328,435755,452500,f,0,173,372,133,53.76,0.00,0,0,1,214
Frag,435583,452328,435755,452500,f,214,173,372,133,53.76,76.88,0,0,214,214
CSB,434812,451551,435160,451899,f,0,349,684,260,49.00,0.00,0,0,1,215
Frag,434812,451551,435160,451899,f,215,349,684,260,49.00,74.50,0,0,215,215
CSB,352574,369090,352697,369213,f,0,124,224,90,45.16,0.00,0,0,1,216
Frag,352574,369090,352697,369213,f,216,124,224,90,45.16,72.58,0,0,216,216
CSB,353706,370150,354103,370547,f,0,398,1216,351,76.38,0.00,0,0,1,217
Frag,353706,370150,354103,370547,f,217,398,1216,351,76.38,88.19,0,0,217,217
CSB,353492,369935,353759,370202,f,0,268,840,239,78.36,0.00,0,0,1,218
Frag,353492,369935,353759,370202,f,218,268,840,239,78.36,89.18,0,0,218,218
CSB,353432,369874,353505,369947,f,0,74,248,68,83.78,0.00,0,0,1,219
Frag,353432,369874,353505,369947,f,219,74,248,68,83.78,91.89,0,0,219,219
CSB,353244,369675,353318,369749,f,0,75,228,66,76.00,0.00,0,0,1,220
Frag,353244,369675,353318,369749,f,220,75,228,66,76.00,88.00,0,0,220,220
CSB,353298,369724,353387,369813,f,0,90,336,87,93.33,0.00,0,0,1,221
Frag,353298,369724,353387,369813,f,221,90,336,87,93.33,96.67,0,0,221,221
CSB,349788,366211,350075,366498,f,0,288,952,263,82.64,0.00,0,0,1,222
Frag,349788,366211,350075,366498,f,222,288,952,263,82.64,91.32,0,0,222,222
CSB,350079,366499,353318,369738,f,0,3240,12368,3166,95.43,0.00,0,0,1,223
Frag,350079,366499,353318,369738,f,223,3240,12368,3166,95.43,97.72,0,0,223,223
CSB,354969,371371,355120,371522,f,0,152,280,111,46.05,0.00,0,0,1,224
Frag,354969,371371,355120,371522,f,224,152,280,111,46.05,73.03,0,0,224,224
CSB,352670,368994,352793,369117,f,0,124,216,89,43.55,0.00,0,0,1,225
Frag,352670,368994,352793,369117,f,225,124,216,89,43.55,71.77,0,0,225,225
CSB,413592,429684,413718,429810,f,0,127,372,110,73.23,0.00,0,0,1,226
Frag,413592,429684,413718,429810,f,226,127,372,110,73.23,86.61,0,0,226,226
CSB,392872,408539,392961,408628,f,0,90,312,84,86.67,0.00,0,0,1,227
Frag,392872,408539,392961,408628,f,227,90,312,84,86.67,93.33,0,0,227,227
CSB,392953,408619,393239,408905,f,0,287,1132,285,98.61,0.00,0,0,1,228
Frag,392953,408619,393239,408905,f,228,287,1132,285,98.61,99.30,0,0,228,228
CSB,393331,408996,393638,409303,f,0,308,1136,296,92.21,0.00,0,0,1,229
Frag,393331,408996,393638,409303,f,229,308,1136,296,92.21,96.10,0,0,229,229
CSB,393223,408887,393338,409002,f,0,116,408,109,87.93,0.00,0,0,1,230
Frag,393223,408887,393338,409002,f,230,116,408,109,87.93,93.97,0,0,230,230
CSB,360279,375791,361154,376666,f,0,876,3312,852,94.52,0.00,0,0,1,231
Frag,360279,375791,361154,376666,f,231,876,3312,852,94.52,97.26,0,0,231,231
CSB,361145,376642,361954,377451,f,0,810,3184,803,98.27,0.00,0,0,1,232
Frag,361145,376642,361954,377451,f,232,810,3184,803,98.27,99.14,0,0,232,232
CSB,361949,377445,363950,379446,f,0,2002,7896,1988,98.60,0.00,0,0,1,233
Frag,361949,377445,363950,379446,f,233,2002,7896,1988,98.60,99.30,0,0,233,233
CSB,365954,381448,369100,384594,f,0,3147,12132,3090,96.38,0.00,0,0,1,234
Frag,365954,381448,369100,384594,f,234,3147,12132,3090,96.38,98.19,0,0,234,234
CSB,363953,379446,366041,381534,f,0,2089,8060,2052,96.46,0.00,0,0,1,235
Frag,363953,379446,366041,381534,f,235,2089,8060,2052,96.46,98.23,0,0,235,235
CSB,369573,385060,369681,385168,f,0,109,404,105,92.66,0.00,0,0,1,236
Frag,369573,385060,369681,385168,f,236,109,404,105,92.66,96.33,0,0,236,236
CSB,369096,384581,369575,385060,f,0,480,1896,477,98.75,0.00,0,0,1,237
Frag,369096,384581,369575,385060,f,237,480,1896,477,98.75,99.38,0,0,237,237
CSB,369653,385132,375793,391272,f,0,6141,24020,6073,97.79,0.00,0,0,1,238
Frag,369653,385132,375793,391272,f,238,6141,24020,6073,97.79,98.89,0,0,238,238
CSB,375780,391246,377260,392726,f,0,1481,5716,1455,96.49,0.00,0,0,1,239
Frag,375780,391246,377260,392726,f,239,1481,5716,1455,96.49,98.24,0,0,239,239
CSB,377240,392705,379365,394830,f,0,2126,8264,2096,97.18,0.00,0,0,1,240
Frag,377240,392705,379365,394830,f,240,2126,8264,2096,97.18,98.59,0,0,240,240
CSB,379358,394822,379452,394916,f,0,95,324,88,85.26,0.00,0,0,1,241
Frag,379358,394822,379452,394916,f,241,95,324,88,85.26,92.63,0,0,241,241
CSB,379444,394907,379605,395068,f,0,162,592,155,91.36,0.00,0,0,1,242
Frag,379444,394907,379605,395068,f,242,162,592,155,91.36,95.68,0,0,242,242
CSB,392770,408232,392882,408344,f,0,113,420,109,92.92,0.00,0,0,1,243
Frag,392770,408232,392882,408344,f,243,113,420,109,92.92,96.46,0,0,243,243
CSB,389778,405239,392618,408079,f,0,2841,11244,2826,98.94,0.00,0,0,1,244
Frag,389778,405239,392618,408079,f,244,2841,11244,2826,98.94,99.47,0,0,244,244
CSB,379615,395075,379741,395201,f,0,127,364,109,71.65,0.00,0,0,1,245
Frag,379615,395075,379741,395201,f,245,127,364,109,71.65,85.83,0,0,245,245
CSB,383002,398462,385096,400556,f,0,2095,7932,2039,94.65,0.00,0,0,1,246
Frag,383002,398462,385096,400556,f,246,2095,7932,2039,94.65,97.33,0,0,246,246
CSB,388625,404085,389803,405263,f,0,1179,4388,1138,93.04,0.00,0,0,1,247
Frag,388625,404085,389803,405263,f,247,1179,4388,1138,93.04,96.52,0,0,247,247
CSB,392579,408039,392771,408231,f,0,193,636,176,82.38,0.00,0,0,1,248
Frag,392579,408039,392771,408231,f,248,193,636,176,82.38,91.19,0,0,248,248
CSB,382941,398400,383006,398465,f,0,66,248,64,93.94,0.00,0,0,1,249
Frag,382941,398400,383006,398465,f,249,66,248,64,93.94,96.97,0,0,249,249
CSB,385082,400540,385460,400918,f,0,379,1295,351,85.42,0.00,0,0,1,250
Frag,385082,400540,385460,400918,f,250,379,1295,351,85.42,92.61,0,0,250,250
CSB,379710,395167,382946,398403,f,0,3237,12660,3201,97.78,0.00,0,0,1,251
Frag,379710,395167,382946,398403,f,251,3237,12660,3201,97.78,98.89,0,0,251,251
CSB,388288,403745,388629,404086,f,0,342,1216,323,88.89,0.00,0,0,1,252
Frag,388288,403745,388629,404086,f,252,342,1216,323,88.89,94.44,0,0,252,252
CSB,385438,400892,388257,403711,f,0,2820,10376,2707,91.99,0.00,0,0,1,253
Frag,385438,400892,388257,403711,f,253,2820,10376,2707,91.99,95.99,0,0,253,253
CSB,358365,373490,358749,373874,f,0,385,1388,366,90.13,0.00,0,0,1,254
Frag,358365,373490,358749,373874,f,254,385,1388,366,90.13,95.06,0,0,254,254
CSB,358742,373866,358815,373939,f,0,74,208,63,70.27,0.00,0,0,1,255
Frag,358742,373866,358815,373939,f,255,74,208,63,70.27,85.14,0,0,255,255
CSB,358216,373338,358389,373511,f,0,174,456,144,65.52,0.00,0,0,1,256
Frag,358216,373338,358389,373511,f,256,174,456,144,65.52,82.76,0,0,256,256
CSB,357383,372474,358255,373346,f,0,873,3180,834,91.07,0.00,0,0,1,257
Frag,357383,372474,358255,373346,f,257,873,3180,834,91.07,95.53,0,0,257,257
CSB,355269,370341,356640,371712,f,0,1372,4624,1264,84.26,0.00,0,0,1,258
Frag,355269,370341,356640,371712,f,258,1372,4624,1264,84.26,92.13,0,0,258,258
CSB,356620,371668,357379,372427,f,0,760,2096,642,68.95,0.00,0,0,1,259
Frag,356620,371668,357379,372427,f,259,760,2096,642,68.95,84.47,0,0,259,259
CSB,401701,415610,401913,415822,f,0,213,748,200,87.79,0.00,0,0,1,260
Frag,401701,415610,401913,415822,f,260,213,748,200,87.79,93.90,0,0,260,260
CSB,396166,409793,396361,409988,f,0,196,648,179,82.65,0.00,0,0,1,261
Frag,396166,409793,396361,409988,f,261,196,648,179,82.65,91.33,0,0,261,261
CSB,396346,409972,398611,412237,f,0,2266,8904,2246,98.23,0.00,0,0,1,262
Frag,396346,409972,398611,412237,f,262,2266,8904,2246,98.23,99.12,0,0,262,262
CSB,395974,409595,396220,409841,f,0,247,956,243,96.76,0.00,0,0,1,263
Frag,395974,409595,396220,409841,f,263,247,956,243,96.76,98.38,0,0,263,263
CSB,395693,409312,395979,409598,f,0,287,1100,281,95.82,0.00,0,0,1,264
Frag,395693,409312,395979,409598,f,264,287,1100,281,95.82,97.91,0,0,264,264
CSB,368162,381296,368343,381477,f,0,182,488,152,67.03,0.00,0,0,1,265
Frag,368162,381296,368343,381477,f,265,182,488,152,67.03,83.52,0,0,265,265
CSB,383005,396054,383610,396659,f,0,606,1112,442,45.87,0.00,0,0,1,266
Frag,383005,396054,383610,396659,f,266,606,1112,442,45.87,72.94,0,0,266,266
CSB,416861,429583,416929,429651,f,0,69,260,67,94.20,0.00,0,0,1,267
Frag,416861,429583,416929,429651,f,267,69,260,67,94.20,97.10,0,0,267,267
CSB,357416,370053,357685,370322,f,0,270,632,214,58.52,0.00,0,0,1,268
Frag,357416,370053,357685,370322,f,268,270,632,214,58.52,79.26,0,0,268,268
CSB,813466,826089,813689,826312,f,0,224,424,165,47.32,0.00,0,0,1,269
Frag,813466,826089,813689,826312,f,269,224,424,165,47.32,73.66,0,0,269,269
CSB,347705,360184,347927,360406,f,0,223,396,161,44.39,0.00,0,0,1,270
Frag,347705,360184,347927,360406,f,270,223,396,161,44.39,72.20,0,0,270,270
CSB,19610,31252,19871,31513,f,0,262,664,214,63.36,0.00,0,0,1,271
Frag,19610,31252,19871,31513,f,271,262,664,214,63.36,81.68,0,0,271,271
CSB,358428,369874,358550,369996,f,0,123,468,120,95.12,0.00,0,0,1,272
Frag,358428,369874,358550,369996,f,272,123,468,120,95.12,97.56,0,0,272,272
CSB,358306,369746,358422,369862,f,0,117,324,99,69.23,0.00,0,0,1,273
Frag,358306,369746,358422,369862,f,273,117,324,99,69.23,84.62,0,0,273,273
CSB,707935,719103,707996,719164,f,0,62,248,62,100.00,0.00,0,0,1,274
Frag,707935,719103,707996,719164,f,274,62,248,62,100.00,100.00,0,0,274,274
CSB,675324,686487,690795,701958,f,0,15472,51128,14127,82.61,0.00,0,0,1,275
Frag,675324,686487,690795,701958,f,275,15472,51128,14127,82.61,91.31,0,0,275,275
CSB,682735,693897,682913,694075,f,0,179,332,131,46.37,0.00,0,0,1,276
Frag,682735,693897,682913,694075,f,276,179,332,131,46.37,73.18,0,0,276,276
CSB,685988,697150,688108,699270,f,0,2121,8204,2086,96.70,0.00,0,0,1,277
Frag,685988,697150,688108,699270,f,277,2121,8204,2086,96.70,98.35,0,0,277,277
CSB,690772,701934,691308,702470,f,0,537,1932,510,89.94,0.00,0,0,1,278
Frag,690772,701934,691308,702470,f,278,537,1932,510,89.94,94.97,0,0,278,278
CSB,691268,702429,708407,719568,f,0,17140,65448,16751,95.46,0.00,0,0,1,279
Frag,691268,702429,708407,719568,f,279,17140,65448,16751,95.46,97.73,0,0,279,279
CSB,707550,718710,708068,719228,f,0,519,1348,428,64.93,0.00,0,0,1,280
Frag,707550,718710,708068,719228,f,280,519,1348,428,64.93,82.47,0,0,280,280
CSB,708404,719556,708560,719712,f,0,157,604,154,96.18,0.00,0,0,1,281
Frag,708404,719556,708560,719712,f,281,157,604,154,96.18,98.09,0,0,281,281
CSB,708625,719771,708845,719991,f,0,221,420,163,47.51,0.00,0,0,1,282
Frag,708625,719771,708845,719991,f,282,221,420,163,47.51,73.76,0,0,282,282
CSB,710247,721393,713027,724173,f,0,2781,10876,2750,97.77,0.00,0,0,1,283
Frag,710247,721393,713027,724173,f,283,2781,10876,2750,97.77,98.89,0,0,283,283
CSB,708561,719706,717254,728399,f,0,8694,20160,6867,57.97,0.00,0,0,1,284
Frag,708561,719706,717254,728399,f,284,8694,20160,6867,57.97,78.99,0,0,284,284
CSB,717155,728299,717505,728649,f,0,351,1212,327,86.32,0.00,0,0,1,285
Frag,717155,728299,717505,728649,f,285,351,1212,327,86.32,93.16,0,0,285,285
CSB,717500,728643,720535,731678,f,0,3036,11768,2989,96.90,0.00,0,0,1,286
Frag,717500,728643,720535,731678,f,286,3036,11768,2989,96.90,98.45,0,0,286,286
CSB,720504,731646,721525,732667,f,0,1022,3640,966,89.04,0.00,0,0,1,287
Frag,720504,731646,721525,732667,f,287,1022,3640,966,89.04,94.52,0,0,287,287
CSB,721371,732512,721524,732665,f,0,154,368,123,59.74,0.00,0,0,1,288
Frag,721371,732512,721524,732665,f,288,154,368,123,59.74,79.87,0,0,288,288
CSB,726367,737508,726558,737699,f,0,192,720,186,93.75,0.00,0,0,1,289
Frag,726367,737508,726558,737699,f,289,192,720,186,93.75,96.88,0,0,289,289
CSB,726158,737298,726375,737515,f,0,218,752,203,86.24,0.00,0,0,1,290
Frag,726158,737298,726375,737515,f,290,218,752,203,86.24,93.12,0,0,290,290
CSB,721562,732699,726174,737311,f,0,4613,17956,4551,97.31,0.00,0,0,1,291
Frag,721562,732699,726174,737311,f,291,4613,17956,4551,97.31,98.66,0,0,291,291
CSB,726541,737672,726621,737752,f,0,81,260,73,80.25,0.00,0,0,1,292
Frag,726541,737672,726621,737752,f,292,81,260,73,80.25,90.12,0,0,292,292
CSB,770338,780175,772189,782026,f,0,1852,4944,1544,66.74,0.00,0,0,1,293
Frag,770338,780175,772189,782026,f,293,1852,4944,1544,66.74,83.37,0,0,293,293
CSB,416358,425901,416460,426003,f,0,103,260,84,63.11,0.00,0,0,1,294
Frag,416358,425901,416460,426003,f,294,103,260,84,63.11,81.55,0,0,294,294
CSB,21531,30904,22330,31703,f,0,800,1704,613,53.25,0.00,0,0,1,295
Frag,21531,30904,22330,31703,f,295,800,1704,613,53.25,76.62,0,0,295,295
CSB,19610,28814,19871,29075,f,0,262,664,214,63.36,0.00,0,0,1,296
Frag,19610,28814,19871,29075,f,296,262,664,214,63.36,81.68,0,0,296,296
CSB,20796,27743,20915,27862,f,0,120,272,94,56.67,0.00,0,0,1,297
Frag,20796,27743,20915,27862,f,297,120,272,94,56.67,78.33,0,0,297,297
CSB,21102,28043,21279,28220,f,0,178,352,133,49.44,0.00,0,0,1,298
Frag,21102,28043,21279,28220,f,298,178,352,133,49.44,74.72,0,0,298,298
CSB,24121,31058,24766,31703,f,0,646,1784,546,69.04,0.00,0,0,1,299
Frag,24121,31058,24766,31703,f,299,646,1784,546,69.04,84.52,0,0,299,299
CSB,21683,28618,22341,29276,f,0,659,1428,508,54.17,0.00,0,0,1,300
Frag,21683,28618,22341,29276,f,300,659,1428,508,54.17,77.09,0,0,300,300
CSB,353380,359836,353505,359961,f,0,126,408,114,80.95,0.00,0,0,1,301
Frag,353380,359836,353505,359961,f,301,126,408,114,80.95,90.48,0,0,301,301
CSB,353298,359743,353386,359831,f,0,89,260,77,73.03,0.00,0,0,1,302
Frag,353298,359743,353386,359831,f,302,89,260,77,73.03,86.52,0,0,302,302
CSB,790578,796988,791110,797520,f,0,533,1980,514,92.87,0.00,0,0,1,303
Frag,790578,796988,791110,797520,f,303,533,1980,514,92.87,96.44,0,0,303,303
CSB,786165,792573,788904,795312,f,0,2740,10416,2672,95.04,0.00,0,0,1,304
Frag,786165,792573,788904,795312,f,304,2740,10416,2672,95.04,97.52,0,0,304,304
CSB,791065,797473,791281,797689,f,0,217,644,189,74.19,0.00,0,0,1,305
Frag,791065,797473,791281,797689,f,305,217,644,189,74.19,87.10,0,0,305,305
CSB,785313,791720,785507,791914,f,0,195,740,190,94.87,0.00,0,0,1,306
Frag,785313,791720,785507,791914,f,306,195,740,190,94.87,97.44,0,0,306,306
CSB,788872,795279,790591,796998,f,0,1720,6544,1678,95.12,0.00,0,0,1,307
Frag,788872,795279,790591,796998,f,307,1720,6544,1678,95.12,97.56,0,0,307,307
CSB,791066,797473,791165,797572,f,0,100,312,89,78.00,0.00,0,0,1,308
Frag,791066,797473,791165,797572,f,308,100,312,89,78.00,89.00,0,0,308,308
CSB,785313,791719,786181,792587,f,0,869,2612,761,75.14,0.00,0,0,1,309
Frag,785313,791719,786181,792587,f,309,869,2612,761,75.14,87.57,0,0,309,309
CSB,772443,778843,773696,780096,f,0,1254,4664,1210,92.98,0.00,0,0,1,310
Frag,772443,778843,773696,780096,f,310,1254,4664,1210,92.98,96.49,0,0,310,310
CSB,773618,780017,775805,782204,f,0,2188,7944,2087,90.77,0.00,0,0,1,311
Frag,773618,780017,775805,782204,f,311,2188,7944,2087,90.77,95.38,0,0,311,311
CSB,775654,782052,775806,782204,f,0,153,588,150,96.08,0.00,0,0,1,312
Frag,775654,782052,775806,782204,f,312,153,588,150,96.08,98.04,0,0,312,312
CSB,775771,782161,775956,782346,f,0,186,728,184,97.85,0.00,0,0,1,313
Frag,775771,782161,775956,782346,f,313,186,728,184,97.85,98.92,0,0,313,313
CSB,778255,784639,784794,791178,f,0,6540,25224,6423,96.42,0.00,0,0,1,314
Frag,778255,784639,784794,791178,f,314,6540,25224,6423,96.42,98.21,0,0,314,314
CSB,776818,783201,778409,784792,f,0,1592,5864,1529,92.09,0.00,0,0,1,315
Frag,776818,783201,778409,784792,f,315,1592,5864,1529,92.09,96.04,0,0,315,315
CSB,784775,791156,785295,791676,f,0,521,1964,506,94.24,0.00,0,0,1,316
Frag,784775,791156,785295,791676,f,316,521,1964,506,94.24,97.12,0,0,316,316
CSB,775948,782328,776850,783230,f,0,903,3532,893,97.79,0.00,0,0,1,317
Frag,775948,782328,776850,783230,f,317,903,3532,893,97.79,98.89,0,0,317,317
CSB,770334,776696,770503,776865,f,0,170,560,155,82.35,0.00,0,0,1,318
Frag,770334,776696,770503,776865,f,318,170,560,155,82.35,91.18,0,0,318,318
CSB,772345,778706,772454,778815,f,0,110,344,98,78.18,0.00,0,0,1,319
Frag,772345,778706,772454,778815,f,319,110,344,98,78.18,89.09,0,0,319,319
CSB,770534,776893,771608,777967,f,0,1075,3300,950,76.74,0.00,0,0,1,320
Frag,770534,776893,771608,777967,f,320,1075,3300,950,76.74,88.37,0,0,320,320
CSB,771606,777964,772370,778728,f,0,765,2468,691,80.65,0.00,0,0,1,321
